extraction_row_id,source_page,raw_part_number,raw_designation,evidence_snippet,validation_status,review_decision_active,corrected_part_number,corrected_designation,rationale
283e044c-c15b-4751-8f70-224c9a1d3d6b,21,"80/50 x 500 Hub / stroke","","80/50 x 500 Hub / stroke",NEEDS_REVIEW,"","","",""
a0d7ea16-0d82-4b34-9b8d-2a74be80afc7,21,"Hydraulic cylinder","","Hydraulic cylinder",NEEDS_REVIEW,"","","",""
0b868939-536d-412b-84d7-e10065256f1d,21,"DWZ / double-acting cylinder","","DWZ / double-acting cylinder",NEEDS_REVIEW,"","","",""
7e0ece80-d9db-4786-bd44-fbbeb07a28fe,21,"Eingreifschutz Contact protection","","Eingreifschutz Contact protection",NEEDS_REVIEW,"","","",""
1bc176ff-4d0f-4704-8772-8637abb80135,21,"0752 05 10 00 01 1-21571020","","0752 05 10 00 01 1-21571020",NEEDS_REVIEW,"","","",""
dd923510-fae1-4480-aa79-98dc4c2ac089,21,"Gleitplatte","","Gleitplatte",NEEDS_REVIEW,"","","",""
9a34d503-29a0-4c5f-9047-2ef6de736c4e,21,"0750 05 10 00 01 1","","0750 05 10 00 01 1",NEEDS_REVIEW,"","","",""
53dfe9b2-e4a1-4aaf-85f1-b4d3b4fe8b74,21,"Sliding plate","","Sliding plate",NEEDS_REVIEW,"","","",""
71f48e43-da6b-43a8-b02d-7bd7b55d03bd,21,"Eingreifschutz Contact protection","","Eingreifschutz Contact protection",NEEDS_REVIEW,"","","",""
0c2e564c-7062-467a-aab9-ba395b6324de,21,"0650 05 20 03 01 1","","0650 05 20 03 01 1",NEEDS_REVIEW,"","","",""
22634c7f-57b8-4622-99f4-9568befcca14,21,"Verstellung Tragrolle","","Verstellung Tragrolle",NEEDS_REVIEW,"","","",""
68794688-ca32-4d70-8223-aa452171ecd4,21,"0752 05 02 20 00 1-21380620","","0752 05 02 20 00 1-21380620",NEEDS_REVIEW,"","","",""
092330a1-ee69-4278-8532-dbee755c3509,21,"Adjustment support roller","","Adjustment support roller",NEEDS_REVIEW,"","","",""
1c216e59-bf8f-4d34-afb2-540b0d8c5f44,21,"Eingreifschutz Intervention protection","","Eingreifschutz Intervention protection",NEEDS_REVIEW,"","","",""
ba1e2ed1-0efb-4fcf-a049-ca8f753d746c,21,"0752 05 10 00 06 1-21571020","","0752 05 10 00 06 1-21571020",NEEDS_REVIEW,"","","",""
0a65e7b8-0f6d-400c-b8e6-5d211c8a0c0d,21,"Eingreifschutz Intervention protection","","Eingreifschutz Intervention protection",NEEDS_REVIEW,"","","",""
c2dbda41-1ca0-4e72-b297-990d9d43a424,21,"0752 05 10 00 05 1-21571020","","0752 05 10 00 05 1-21571020",NEEDS_REVIEW,"","","",""
51a5f466-ffbf-45a6-990c-9c66e96373f6,21,"Spanner","","Spanner",REJECTED,"","","",""
c70befe7-821e-47db-a183-12273540c003,21,"0000 06 34 05 00 1","","0000 06 34 05 00 1",NEEDS_REVIEW,"","","",""
309acf44-0e1b-45d6-b4b7-995fcdd50855,21,"Tensioner","","Tensioner",REJECTED,"","","",""
19212b15-388e-44d1-b8b7-212167857fad,21,"Spanner","","Spanner",REJECTED,"","","",""
960bc29d-d0e3-4a78-88b3-ca7c98b4a7fa,21,"0000 06 34 01 00 1","","0000 06 34 01 00 1",NEEDS_REVIEW,"","","",""
893d3c15-22c0-4d5c-99fc-4b03077759c1,21,"Tensioner","","Tensioner",REJECTED,"","","",""
96f456db-8906-4a0a-bb85-2c8cf0e5f85d,22,"","22 / 31","22 / 31",REJECTED,"","","",""
69d02c62-5543-4bf5-b55d-21375eb38038,22,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
c32ae2b9-8bd0-4273-9292-df6eec093618,22,"Bandkopf / Belt head","","Bandkopf / Belt head",NEEDS_REVIEW,"","","",""
bea8ca13-4b01-4524-8dff-ab0de89fb8d2,22,"Austragsband / Discharge conveyor","","Austragsband / Discharge conveyor",NEEDS_REVIEW,"","","",""
89322bf5-2dfd-44be-a81b-931f9710f5b5,22,"","2 5 4 6 7","2 5 4 6 7",REJECTED,"","","",""
e419d0b5-d1a0-4aeb-80a8-579afa85f97c,22,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
a6eee647-0f55-47ac-a8c2-6dcce267c848,22,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
ad259e3b-8de4-4476-9eae-94a7bec2e86f,22,"1 3968 Antriebsrolle","","1 3968 Antriebsrolle",NEEDS_REVIEW,"","","",""
2bbde8f3-97cf-4d31-aeab-28f67d1cf94d,22,"0000 05 06 01 00 14","","0000 05 06 01 00 14",NEEDS_REVIEW,"","","",""
aa57b465-0f65-4336-b5a6-485cf08360c7,22,"Stahl / steel","","Stahl / steel",NEEDS_REVIEW,"","","",""
6c9b3ec5-5757-4bcc-b979-7d945d12adb1,22,"Drive roll","","Drive roll",REJECTED,"","","",""
c2640631-4f2d-4e87-b61b-bb30995fe50b,22,"gummiert / rubberized","","gummiert / rubberized",NEEDS_REVIEW,"","","",""
b00eb31f-3307-40b0-a16d-9097d8d07d19,22,"1 11011 Hydraulikmotor","","1 11011 Hydraulikmotor",NEEDS_REVIEW,"","","",""
303e441d-3993-4a98-a210-0baa61d80e77,22,"OMR X 100","","OMR X 100",REJECTED,"","","",""
2259fd62-8fac-4a8a-a323-e076df388a0f,22,"Hydraulic motor","","Hydraulic motor",NEEDS_REVIEW,"","","",""
e05520e3-76db-4dbd-a991-f26af7e8abc1,22,"Welle / shaft: 25 mm","","Welle / shaft: 25 mm",NEEDS_REVIEW,"","","",""
12dbebfd-6831-4f50-9b8c-1267a7e1ddef,22,"1 181","","1 181",REJECTED,"","","",""
ddccdf11-9167-4649-bfae-937cca35ea9a,22,"Winkelgetriebe","","Winkelgetriebe",NEEDS_REVIEW,"","","",""
cf77a370-1938-4a5f-9ebe-181e3efa44a8,22,"WG 120-02/000","","WG 120-02/000",NEEDS_REVIEW,"","","",""
372ad3f8-5637-4af5-83b2-d1c635df84f6,22,"","i=3,1:1","i=3,1:1",REJECTED,"","","",""
8b334788-c51c-4d87-a74e-51be7dac2983,22,"Angle transmission","","Angle transmission",NEEDS_REVIEW,"","","",""
28990c02-2de7-4c63-8f83-aae65087d0a6,22,"2 794","","2 794",REJECTED,"","","",""
8e12816a-0312-40c5-8fd3-6f7ef6241bc3,22,"Gummipuffer","","Gummipuffer",NEEDS_REVIEW,"","","",""
2c7a5561-6379-4ea9-8012-f236da67929d,22,"Rubber mount","","Rubber mount",NEEDS_REVIEW,"","","",""
af2363fd-e75f-4368-963a-8f8e3717dc51,22,"50x40 M10x28 Typ / Type: B","","50x40 M10x28 Typ / Type: B",NEEDS_REVIEW,"","","",""
fbb69aec-c76b-4879-aaf2-1819e31a6579,22,"1 6996 Drehmomentst�tze","","1 6996 Drehmomentst�tze",NEEDS_REVIEW,"","","",""
02c94f63-8445-4767-98de-5dfde8fb6804,22,"Torque support","","Torque support",NEEDS_REVIEW,"","","",""
bed7d41f-f058-4466-9926-c6fb50395bc1,22,"0950 05 05 04 00 1-10830309","","0950 05 05 04 00 1-10830309",NEEDS_REVIEW,"","","",""
c92b53f1-6fd4-4513-b435-855dcadc279f,22,"2 8847 Spannlager","","2 8847 Spannlager",NEEDS_REVIEW,"","","",""
f10bc86a-f215-46bd-afb9-f614ac6ad38b,22,"Phuse 40","","Phuse 40",REJECTED,"","","",""
6f50dd7e-6baa-4cdb-851b-a78033237183,22,"Takeup bearing","","Takeup bearing",NEEDS_REVIEW,"","","",""
bbc78e3d-2cd1-488c-823f-74db2ceafdf8,22,"2 14934 Grundplatte","","2 14934 Grundplatte",NEEDS_REVIEW,"","","",""
48255361-4404-4672-8371-c576f0429927,22,"Base plate","","Base plate",REJECTED,"","","",""
3e731f46-7b63-44a4-89e4-5553908303f9,22,"0750 05 10 06 04 3","","0750 05 10 06 04 3",NEEDS_REVIEW,"","","",""
dd5a4d62-310a-48e5-b1e1-296377a2e5ce,22,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
bdcc7bd0-2a90-4dca-a09d-0bdcbe610525,23,"","23 / 31","23 / 31",REJECTED,"","","",""
afa0baaf-cc57-4a5b-a3f9-a323331b91ce,23,"Austragsband / Discharge conveyor","","Austragsband / Discharge conveyor",NEEDS_REVIEW,"","","",""
d3ad8902-83e9-4de0-a3b2-d5c634dce330,23,"Umlenkrolle / Return pulley","","Umlenkrolle / Return pulley",NEEDS_REVIEW,"","","",""
be1c4509-53ab-4b2c-9f6c-508fe072fa19,23,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
036a112a-9b39-43cc-a6e8-b364745a9337,23,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
bebb8c24-99ae-4533-8221-61548f01b59a,23,"Umlenkrolle","","Umlenkrolle",NEEDS_REVIEW,"","","",""
34f7d3ac-0793-4983-96a4-c1243e560bc0,23,"0005 14 06 01 00 1","","0005 14 06 01 00 1",NEEDS_REVIEW,"","","",""
1d788bdd-814b-4438-8bb8-877064d1ac27,23,"� = 220 mm","","� = 220 mm",REJECTED,"","","",""
b344bcb6-3fac-4f89-8837-cf5213a086cf,23,"Return pulley","","Return pulley",NEEDS_REVIEW,"","","",""
51c9cad0-676d-468c-b8f6-979afccefb70,23,"Gitterrolle, ballig","","Gitterrolle, ballig",NEEDS_REVIEW,"","","",""
8e1c17ef-6d81-48c9-b3c7-4b456d5ff479,23,"Grid roller, sherical","","Grid roller, sherical",NEEDS_REVIEW,"","","",""
7b5ee394-b29c-4621-af01-7b08cd99f5d2,23,"Achse","","Achse",REJECTED,"","","",""
60003fec-abc1-4272-9a73-b2ea0fc558be,23,"0005 14 40 00 02 1","","0005 14 40 00 02 1",NEEDS_REVIEW,"","","",""
e15646e8-33ef-457d-b54e-02a81d054378,23,"Axis","","Axis",REJECTED,"","","",""
0ab55f02-8591-4b66-b949-37d3e6b7936c,23,"20069 Vierlochflanschlager","","20069 Vierlochflanschlager",NEEDS_REVIEW,"","","",""
4ade9df9-d2bb-49a7-87b4-a6dc7534bb9c,23,"UCFC 208","","UCFC 208",REJECTED,"","","",""
64891553-9927-458b-b8d7-d81199f2b921,23,"Four-hole flange bearing","","Four-hole flange bearing",NEEDS_REVIEW,"","","",""
0a7b602d-a7c3-49e6-8a7a-f6ad809a20fc,23,"Sechskantschraube","","Sechskantschraube",NEEDS_REVIEW,"","","",""
4daf7f79-a1d3-4165-aec8-fbb2f585af2b,23,"ISO 4017 � M12 x 35 8.8","","ISO 4017 � M12 x 35 8.8",NEEDS_REVIEW,"","","",""
44258f6a-5d82-44d7-8198-d71c02434a6e,23,"Hexagon screw","","Hexagon screw",NEEDS_REVIEW,"","","",""
1850ef16-d3b4-45ad-8425-9a163b80bff6,24,"","24 / 31","24 / 31",REJECTED,"","","",""
9d81c224-9f29-4b80-a413-b2fdbafbe61c,24,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
f57bf55b-7c3e-48fe-8ab8-b593fb56220f,24,"Flacheisenabstreifer / Flat steel scraper","","Flacheisenabstreifer / Flat steel scraper",NEEDS_REVIEW,"","","",""
76fce7cc-baa6-4ef9-86a6-11e26ae98a2a,24,"Austragsband / Discharge conveyor","","Austragsband / Discharge conveyor",NEEDS_REVIEW,"","","",""
ee76ba89-7fc2-47e5-8249-467b4632adf3,24,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
3f1dcd0c-d371-4c4f-a1ae-fc22989e3f23,24,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
c54e933c-1133-442a-99f0-efc9bf07118c,24,"4878 Flacheisenabstreifer, komplett 0750 05 09 00 00 1","","4878 Flacheisenabstreifer, komplett 0750 05 09 00 00 1",NEEDS_REVIEW,"","","",""
17dbb785-333a-48a9-a499-a12e67cdc50b,24,"Flat steel scraper, complete","","Flat steel scraper, complete",NEEDS_REVIEW,"","","",""
e392972e-ab41-48b2-bdaa-fb09b6e38aed,24,"Flacheisen","","Flacheisen",REJECTED,"","","",""
75a40bc3-8ee9-4d3c-9160-bcaf4d92af3f,24,"0750 05 09 00 01 1","","0750 05 09 00 01 1",NEEDS_REVIEW,"","","",""
440cf934-a6de-4fe0-a360-4d7dc7f4fbaf,24,"Flat steel","","Flat steel",REJECTED,"","","",""
a73a7b8e-6d19-4a90-adcc-53300178d7df,24,"Abstreifergummi","","Abstreifergummi",NEEDS_REVIEW,"","","",""
8aaa61a3-d16b-4f74-83eb-0d222a06d64b,24,"0750 05 09 00 03 1","","0750 05 09 00 03 1",NEEDS_REVIEW,"","","",""
42894e1c-37d6-429b-9608-bb7b931d5c7e,24,"Rubber","","Rubber",REJECTED,"","","",""
f0f51fbd-0265-48b1-b1d2-8939b0623b6a,24,"Flacheisen","","Flacheisen",REJECTED,"","","",""
20e602b4-c784-4ab1-b1e3-07746fb84b96,24,"0750 05 09 00 02 1","","0750 05 09 00 02 1",NEEDS_REVIEW,"","","",""
099683a2-4c6e-44c6-819c-85b8d6f3f133,24,"Flat steel","","Flat steel",REJECTED,"","","",""
36c2d0a3-3c90-4cfa-ab62-1b2f6a69bb16,24,"Sechskantschraube","","Sechskantschraube",NEEDS_REVIEW,"","","",""
cc0c4704-65d2-43d7-abd1-6dd5a2623288,24,"ISO 4014 � M8x40","","ISO 4014 � M8x40",NEEDS_REVIEW,"","","",""
e6301ac4-2cd3-4942-8d6c-5f7a5dbab490,24,"Hexagon screw","","Hexagon screw",NEEDS_REVIEW,"","","",""
54d8a292-de6b-43a1-b72f-d541fe0aab7c,24,"Sechskantmutter","","Sechskantmutter",NEEDS_REVIEW,"","","",""
90ee8af2-1f00-4477-9581-ed2a9f1d0509,24,"ISO 4032 � M8","","ISO 4032 � M8",NEEDS_REVIEW,"","","",""
307ce90f-7175-434e-b89a-44951cf78eea,24,"Hexagon nut","","Hexagon nut",NEEDS_REVIEW,"","","",""
fe6d17fc-dabe-4913-9634-d3dc92f386e9,24,"Unterlegscheibe","","Unterlegscheibe",NEEDS_REVIEW,"","","",""
dba43294-c31c-4c0c-a9d4-69d0fd0f6b2c,24,"NL8 sp","","NL8 sp",REJECTED,"","","",""
2aba2bf8-3490-4e4f-8164-1c31245cfa64,24,"Washer","","Washer",REJECTED,"","","",""
17632d2f-5f7a-4941-9c63-f590257566cc,24,"Nord-Lock","","Nord-Lock",REJECTED,"","","",""
b492817a-d99a-4b34-842a-64a01088b31c,24,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
dd2d5bc9-cead-4d60-8986-15b752c3f254,25,"","25 / 31","25 / 31",REJECTED,"","","",""
57a8a9a2-f11e-4db2-8bbe-c1a447c728e0,25,"Austragsband / Discharge conveyor","","Austragsband / Discharge conveyor",NEEDS_REVIEW,"","","",""
67bf2c2d-5892-4d60-a88b-b2d80deb7bb1,25,"Band heben/senken / Conveyor raise/lower","","Band heben/senken / Conveyor raise/lower",NEEDS_REVIEW,"","","",""
40d8b2ab-357e-4df8-bdb0-cdd524b1e697,25,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
937f0234-58cb-4f91-84ba-7c856ef5b546,25,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
d2d23250-dfb2-422b-a2ee-62bebb344ef1,25,"663","","663",REJECTED,"","","",""
a998d5c1-5e99-4e6a-97c1-19b738fdddd2,25,"Hydraulikzylinder","","Hydraulikzylinder",NEEDS_REVIEW,"","","",""
061297e6-40f6-4cff-954d-6a2c6ce4f2f3,25,"63/35 x 500 Hub / stroke","","63/35 x 500 Hub / stroke",NEEDS_REVIEW,"","","",""
d374caa4-96b5-4997-8f88-4027cf34a63a,25,"Hydraulic cylinder","","Hydraulic cylinder",NEEDS_REVIEW,"","","",""
8fa617d4-166c-4e2a-bdc9-4d790990cc14,25,"DWZ / double-acting cylinder","","DWZ / double-acting cylinder",NEEDS_REVIEW,"","","",""
28348248-c8c8-4b25-b3c4-43d1beb5e7e1,26,"","26 / 31","26 / 31",REJECTED,"","","",""
d6081236-4a2c-41fc-9dd9-6baf87f52560,26,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
9c0673e3-5654-425e-b3c7-908b5d6c252d,26,"7. Magnet / Magnet","","7. Magnet / Magnet",NEEDS_REVIEW,"","","",""
b9eedfee-4caa-4e00-b4bb-01ec3aff136b,26,"","4 2","4 2",REJECTED,"","","",""
412e2073-2409-4c6e-a276-61a81f81224d,26,"Magnet / Magnet","","Magnet / Magnet",NEEDS_REVIEW,"","","",""
0c869315-987f-4661-956a-e7da8e7a141e,26,"","3 7 5","3 7 5",REJECTED,"","","",""
78e60ddf-5f07-4ce9-9a2b-054208aca328,26,"1.1","","1.1",REJECTED,"","","",""
46c8d96e-40f6-49c8-b8b6-e06cb4a42e95,26,"1 10430 �berbandmagnet (Option)","","1 10430 �berbandmagnet (Option)",NEEDS_REVIEW,"","","",""
e24e0abf-5927-4c53-b75e-8efad87e38ef,26,"Overbelt magnet (option)","","Overbelt magnet (option)",NEEDS_REVIEW,"","","",""
9443938b-2ab0-4206-9386-e0490b450e4c,26,"1.1 1","","1.1 1",REJECTED,"","","",""
7101f66f-682f-44b5-a735-538e30113858,26,"2 667","","2 667",REJECTED,"","","",""
4ec1b6c6-fd95-460d-a3d4-1ea0485e95ef,26,"Hydraulikmotor Hydraulic motor","","Hydraulikmotor Hydraulic motor",NEEDS_REVIEW,"","","",""
a68c1d51-d450-4d2a-a5bf-58c63315f0fc,26,"Magnethalterung Magnet bracket","","Magnethalterung Magnet bracket",NEEDS_REVIEW,"","","",""
eb7f3dd6-d930-4a37-bf47-98b6aad7c001,26,"Hydraulikzylinder Hydraulic cylinder","","Hydraulikzylinder Hydraulic cylinder",NEEDS_REVIEW,"","","",""
d8fddaee-5eaa-4449-940a-fd3f8d81c0a4,26,"Eingreifschutz Contact protection","","Eingreifschutz Contact protection",NEEDS_REVIEW,"","","",""
bc3ac7e8-a530-4443-9799-b89103ba21c6,26,"Flachstahl Flat steel","","Flachstahl Flat steel",NEEDS_REVIEW,"","","",""
a4820e75-16ef-40d1-9034-859264f5d117,26,"Gummi Rubber","","Gummi Rubber",NEEDS_REVIEW,"","","",""
1a2528fa-67d4-4035-a9cb-73e792574be1,26,"Schurre Chute","","Schurre Chute",NEEDS_REVIEW,"","","",""
72bae0af-383e-4069-8010-d35c32ecd485,26,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
6c1abf0b-a285-49cd-a8e6-ceb63aea8c31,26,"SMN 80.120 B MI NS Permanentmagnet permanent magnet OMR X 250","","SMN 80.120 B MI NS Permanentmagnet permanent magnet OMR X 250",NEEDS_REVIEW,"","","",""
de06e1e4-3615-47bc-93db-096baac122b0,26,"Bemerkung Comment","","Bemerkung Comment",NEEDS_REVIEW,"","","",""
edceb496-4ac5-4f64-832a-4b8467efef14,26,"S/N 38778-08 V","","S/N 38778-08 V",NEEDS_REVIEW,"","","",""
c1534d54-096b-40ad-87d0-d5bdcd7513f9,26,"0750 06 01 00 00 3-12120610","","0750 06 01 00 00 3-12120610",NEEDS_REVIEW,"","","",""
4d8a4fe6-5f67-4322-9ff5-df384dfbaece,26,"35 x 500 Hub / stroke","","35 x 500 Hub / stroke",NEEDS_REVIEW,"","","",""
0c7fe208-a76c-431c-a5e6-23a2218e27ce,26,"EWZ / single-acting cylinder","","EWZ / single-acting cylinder",NEEDS_REVIEW,"","","",""
f481980b-80d9-4c31-aa0b-f9c4087858b4,26,"0750 06 01 02 09 1-12120610","","0750 06 01 02 09 1-12120610",NEEDS_REVIEW,"","","",""
28ca8821-8c0c-4a72-9660-4b59a4377a9b,26,"0750 06 01 02 04 1-12120610","","0750 06 01 02 04 1-12120610",NEEDS_REVIEW,"","","",""
7d66f47c-f2fe-41ef-a2ad-312c47cf6568,26,"0750 06 01 02 08 1-12120610","","0750 06 01 02 08 1-12120610",NEEDS_REVIEW,"","","",""
847b9e0d-c142-49d9-a259-cbd8f4bc9524,26,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
53b623e2-9d51-4f50-97f7-a1a2a464880a,27,"","27 / 31","27 / 31",REJECTED,"","","",""
dee84e4f-8ce2-4ede-8234-9d02119ba2de,27,"Wasserbed�sung / Water sprinkling system","","Wasserbed�sung / Water sprinkling system",NEEDS_REVIEW,"","","",""
ad1989c4-990b-41da-8be5-5f1468bad4ec,27,"8. Wasserbed�sung / Water sprinkling system","","8. Wasserbed�sung / Water sprinkling system",NEEDS_REVIEW,"","","",""
61908b91-0a87-42da-9fb1-95c63dfec2fa,27,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
6e55526e-5e95-4e98-a4e3-503d648f3587,27,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
70e776d2-44e0-4e76-930e-4b6b510b716c,27,"4353 Wasserbed�sung, komplett","","4353 Wasserbed�sung, komplett",NEEDS_REVIEW,"","","",""
471593b6-656a-45f9-a596-0f8abbbe0cd5,27,"(Option)","","(Option)",REJECTED,"","","",""
03eee790-1e2e-42fd-866b-b01790272ac5,27,"Water sprinkling system, complete (option)","","Water sprinkling system, complete (option)",NEEDS_REVIEW,"","","",""
3578edff-94d9-47f7-8ad7-842b4f467e1c,27,"1839 R�cksp�l-Schutzfilter","","1839 R�cksp�l-Schutzfilter",NEEDS_REVIEW,"","","",""
1819c83d-495a-4e47-bd15-d240fa5e0633,27,"JUDO FILLY DN25","","JUDO FILLY DN25",NEEDS_REVIEW,"","","",""
907e33bc-ee5b-4c16-afa4-4c22817aac72,27,"Backwash protection filter","","Backwash protection filter",NEEDS_REVIEW,"","","",""
aaa3a6ac-72ae-47a5-b058-d6ec8d83a071,27,"1754 Magnetventil","","1754 Magnetventil",NEEDS_REVIEW,"","","",""
b2211946-01d4-49dc-8651-ace678096fc6,27,"G1 DN25 EPDM 24VDC","","G1 DN25 EPDM 24VDC",NEEDS_REVIEW,"","","",""
cc7898df-0a64-4d57-8752-0188b623a5e5,27,"2/2-Wege, Messing, 1"","","2/2-Wege, Messing, 1\"",NEEDS_REVIEW,"","","",""
54f50860-b35f-48d3-8fd6-5fb2e1f84db8,27,"Magnet valve","","Magnet valve",NEEDS_REVIEW,"","","",""
fb4ba93c-9c48-4163-b1ff-7055234780ba,27,"2/2 way valve, brass, 1"","","2/2 way valve, brass, 1\"",NEEDS_REVIEW,"","","",""
0f86aa31-f798-4dd6-b8b2-85660f3944c9,27,"9266 Flachstrahld�se","","9266 Flachstrahld�se",NEEDS_REVIEW,"","","",""
aab87e97-6079-4abf-b29d-d868c62d7e50,27,"1/8" CAC 2,0 65� Messing","","1/8\" CAC 2,0 65� Messing",NEEDS_REVIEW,"","","",""
cb997b2f-e73c-411f-bad6-7d2bf6b18e2a,27,"Nozzle (flat jet nozzle)","","Nozzle (flat jet nozzle)",NEEDS_REVIEW,"","","",""
bc1cc2d5-f388-4398-ae0c-6b46018e8273,27,"1 l/min","","1 l/min",REJECTED,"","","",""
0325d329-89ab-4253-8644-df5cbb5b35ad,27,"Alle weiteren Bauteile der Wasserbed�sung finden Sie in Kapitel 14-3 der Betriebs- und Wartungsanleitung (falls verbaut).","","Alle weiteren Bauteile der Wasserbed�sung finden Sie in Kapitel 14-3 der Betriebs- und Wartungsanleitung (falls verbaut).",NEEDS_REVIEW,"","","",""
9705c57f-681a-4b15-aa23-65b1ddd5373f,27,"All other components of the water sprinkling system can be found in chapter 14-3 of the operating and maintenance manual (if installed).","","All other components of the water sprinkling system can be found in chapter 14-3 of the operating and maintenance manual (if installed).",NEEDS_REVIEW,"","","",""
40f80955-f626-48bb-9538-5770503d7071,28,"","28 / 31","28 / 31",REJECTED,"","","",""
bc4e9aae-5663-41a2-9838-fbd627529724,28,"HAMMEL Recyclingtechnik GmbH","","HAMMEL Recyclingtechnik GmbH",NEEDS_REVIEW,"","","",""
26fba444-491a-4f8a-9e4a-96e763df0778,28,"9. Elektrische Anlage / Electrical system","","9. Elektrische Anlage / Electrical system",NEEDS_REVIEW,"","","",""
54f30b11-39af-475a-a79d-a2ec0873b867,28,"Elektrische Anlage / Electrical system","","Elektrische Anlage / Electrical system",NEEDS_REVIEW,"","","",""
f35c943e-83aa-4651-b163-7dcb1b21c320,28,"Weitere Informationen finden Sie auf dem USB-Speicherstick unter ,,Betriebsanleitung / 13-1 bis 13-4". Further information can be found on the USB flash drive under "Operating Instructions / 13-1 to 13-4".","","Weitere Informationen finden Sie auf dem USB-Speicherstick unter ,,Betriebsanleitung / 13-1 bis 13-4\". Further information can be found on the USB flash drive under \"Operating Instructions / 13-1 to 13-4\".",NEEDS_REVIEW,"","","",""
1185f675-eb52-4760-875d-b7635265d0cd,28,"Allgemein / Generally","","Allgemein / Generally",NEEDS_REVIEW,"","","",""
4af33605-0086-4bc7-adcb-6dfe2f9e2a0a,28,"Typ / Zeichnungsnr. Type / Drawing no.","","Typ / Zeichnungsnr. Type / Drawing no.",NEEDS_REVIEW,"","","",""
a3cfe44e-97c6-43c8-96a1-8583b107704e,28,"Bemerkung / Seriennummer Comment / serial number","","Bemerkung / Seriennummer Comment / serial number",NEEDS_REVIEW,"","","",""
462ea574-286c-4c85-b81e-68293212ce83,28,"2547 Batterie","","2547 Batterie",NEEDS_REVIEW,"","","",""
e4a9be7f-4018-483e-85a2-3567641e5561,28,"225 Ah / 12 V","","225 Ah / 12 V",NEEDS_REVIEW,"","","",""
0051e34e-ffce-43e6-8089-b60f9e3c2cc3,28,"Battery","","Battery",REJECTED,"","","",""
f9076738-ca2c-4d8d-a779-4aae9e6ced84,28,"Startrelais?","","Startrelais?",NEEDS_REVIEW,"","","",""
1fec8384-3f4f-457e-9e87-a08b1240d031,28,"Hupe","","Hupe",REJECTED,"","","",""
c1ae0ba0-f2a0-4e2b-9a6f-5bc78d4adbe8,28,"Steuerung / Electronic control","","Steuerung / Electronic control",NEEDS_REVIEW,"","","",""
931b6072-1e71-46f9-aed3-f23d9c3c2c9a,28,"1665 Steuerung","","1665 Steuerung",NEEDS_REVIEW,"","","",""
e457ffb4-cee5-40a9-bb04-4763e18a92ec,28,"Electronic control","","Electronic control",NEEDS_REVIEW,"","","",""
0b540ba9-e349-44c9-b47b-80de3e48b61c,28,"5942 Basic Controller","","5942 Basic Controller",NEEDS_REVIEW,"","","",""
5256e2e9-c5c0-43b3-8edf-6b5a49100ca5,28,"Basic controller","","Basic controller",NEEDS_REVIEW,"","","",""
5bd3ce62-25fc-4b19-8285-c6b2aecbdf76,28,"4227 Erweiterung","","4227 Erweiterung",NEEDS_REVIEW,"","","",""
8862d4bd-9926-42a1-98db-499565ecc5a9,28,"Extension","","Extension",REJECTED,"","","",""
19de6aa5-2770-4ca6-a1d5-00704842c77a,28,"5943 Basic Display","","5943 Basic Display",NEEDS_REVIEW,"","","",""
